Solar_Radiation,Humidity,Wind_Speed,Air_Temperature,Date,Pavement_Temperature
0,61.48,5.0,29.8,2023-07-19 22:00:00,36.768055555555556
0,71.95,4.7,28.4,2023-07-19 23:00:00,35.0287037037037
0,79.44,4.3,27.4,2023-07-20 00:00:00,33.74027777777777
0,85.02,3.9,26.700000000000003,2023-07-20 01:00:00,32.60208333333333
0,88.92,3.5,26.200000000000003,2023-07-20 02:00:00,31.667824074074073
0,91.85,3.1,25.700000000000003,2023-07-20 03:00:00,30.941898148148145
0,93.69,2.5,25.3,2023-07-20 04:00:00,30.40231481481481
0,95.17,1.9,24.9,2023-07-20 05:00:00,29.943981481481483
19,89.61,2.4000000000000004,25.5,2023-07-20 06:00:00,29.300000000000004
191,73.93,2.7,27.4,2023-07-20 07:00:00,28.95439814814815
411,54.46,3.1,30.200000000000003,2023-07-20 08:00:00,30.21180555555555
618,41.04,3.3000000000000003,33.2,2023-07-20 09:00:00,33.44675925925927
798,32.51,3.4000000000000004,35.800000000000004,2023-07-20 10:00:00,37.0275462962963
930,27.25,3.4000000000000004,37.9,2023-07-20 11:00:00,41.07685185185185
1004,24.04,3.4000000000000004,39.5,2023-07-20 12:00:00,46.327314814814805
1013,22.38,3.4000000000000004,40.5,2023-07-20 13:00:00,50.74699074074074
958,21.87,3.5,40.900000000000006,2023-07-20 14:00:00,53.97060185185185
839,21.78,3.5,40.8,2023-07-20 15:00:00,55.55879629629629
675,21.9,3.6,40.2,2023-07-20 16:00:00,55.01064814814815
304,23.03,3.7,38.900000000000006,2023-07-20 17:00:00,52.6412037037037
260,25.14,3.6,37.2,2023-07-20 18:00:00,49.31597222222222
64,30.37,2.6,34.5,2023-07-20 19:00:00,45.37013888888888
0,35.71,3.3000000000000003,33.1,2023-07-20 20:00:00,42.28472222222223
0,43.56,3.9,31.700000000000003,2023-07-20 21:00:00,39.640972222222224
0,54.56,4.2,30.0,2023-07-20 22:00:00,37.418981481481474
0,65.69,4.2,28.4,2023-07-20 23:00:00,35.645370370370365
0,74.31,3.8,27.200000000000003,2023-07-21 00:00:00,34.284722222222214
0,81.39,3.6,26.3,2023-07-21 01:00:00,33.05115740740741
0,87.81,3.2,25.5,2023-07-21 02:00:00,32.0988425925926
0,92.49,2.8000000000000003,24.9,2023-07-21 03:00:00,31.31134259259259
0,95.55,2.2,24.5,2023-07-21 04:00:00,30.557407407407403
0,96.53,1.7000000000000002,24.3,2023-07-21 05:00:00,29.59212962962962
18,88.81,2.3000000000000003,25.3,2023-07-21 06:00:00,27.906944444444438
190,73.19,2.3000000000000003,27.3,2023-07-21 07:00:00,27.421759259259257
411,53.27,2.3000000000000003,30.3,2023-07-21 08:00:00,27.53773148148148
624,36.39,2.4000000000000004,33.5,2023-07-21 09:00:00,29.05833333333333
804,27.77,2.1,36.1,2023-07-21 10:00:00,31.862499999999994
936,23.56,1.9,38.1,2023-07-21 11:00:00,36.258564814814804
1008,21.18,1.8,39.6,2023-07-21 12:00:00,41.53750000000001
1018,19.75,1.9,40.6,2023-07-21 13:00:00,47.28356481481482
962,19.1,2.1,41.1,2023-07-21 14:00:00,51.6275462962963
846,18.92,2.3000000000000003,41.0,2023-07-21 15:00:00,54.043055555555554
682,18.76,2.5,40.5,2023-07-21 16:00:00,54.15972222222223
481,19.41,2.6,39.400000000000006,2023-07-21 17:00:00,52.871296296296286
263,21.2,2.4000000000000004,37.7,2023-07-21 18:00:00,49.486111111111114
65,27.98,1.1,33.9,2023-07-21 19:00:00,45.66736111111112
0,32.58,1.5,32.300000000000004,2023-07-21 20:00:00,42.1875
0,37.98,2.3000000000000003,31.4,2023-07-21 21:00:00,37.73796296296296
0,46.24,3.3000000000000003,30.3,2023-07-21 22:00:00,34.19120370370371
0,56.25,3.5,29.0,2023-07-21 23:00:00,31.879629629629626
0,65.89,3.2,27.8,2023-07-22 00:00:00,31.116203703703697
0,73.68,2.4000000000000004,26.8,2023-07-22 01:00:00,30.61782407407408
0,79.96000000000001,1.4,26.0,2023-07-22 02:00:00,30.1837962962963
0,84.8,0.8,25.4,2023-07-22 03:00:00,29.80046296296296
0,88.66,0.6000000000000001,24.9,2023-07-22 04:00:00,29.45162037037037
0,90.45,0.5,24.700000000000003,2023-07-22 05:00:00,28.995138888888885
16,84.51,1.1,25.8,2023-07-22 06:00:00,27.557407407407403
